UWI,"Depth subsea, m","BHT, C",Formation,"Synthetic Temp, C","Static Temp, C","True Temp, C",source,label,SurfaceLatitude_NAD27,SurfaceLongitude_NAD27,BottomLatitude_NAD27,BottomLongitude_NAD27,"oil total cum, bbl","gas total cum, mcf","water total cum, bbl",gor total average,"gas maximum, mcf","oil maximum, bbl","water maximum, bbl",yield total average,status,"DST BHT, C","Maximum Shut-in Pressure, kPa",GR,NPHI_SS,NPHI_LS,DPHI_SS,DPHI_LS,PEFZ,RHOB,CAL
100141705519W500,1348.9,83.33,Kmannvl,,,,,test,53.75672,-116.79011,53.75672,-116.79011,241952.1246512316,7815541.22574326,674366.739772199,48433674.98584465,109449.14828865202,11764.073230851485,8717.880747250116,6478.625774288027,producing,83.33,24324.7,2.1442,0.0513882391675158,0.0099795633673585,0.0134389848849608,0.0337726663851472,4.518524758533947,-140.1423832060517,8.6521
100142004127W400,867.4000000000001,37.78,Kglauc_ss,70.19,,70.19,synthetic,train,52.548628,-113.858646,52.548628,-113.858646,242131.41651547127,8015767.450626057,641053.9181606785,48434431.31263338,111893.68485527963,11675.33822742677,8418.860975862686,6472.7235990654435,producing,37.78,4654.0,152.0855,0.2831242062951716,0.2448613986671299,0.0744549385948061,0.1226142747282869,2.748090471524603,74.24075118185294,34.2174914801016
100142005315W500,1396.9,59.2,Kmannvl_L,84.45,,84.45,synthetic,train,53.598401,-116.176963,53.598401,-116.176963,242060.7293832944,7936976.272157866,654668.056207238,48434133.548585474,110929.38804944145,11711.650488770792,8541.144807441642,6474.999510183735,producing,86.7,12378.0,19.8006,0.1880222605478171,0.0808,-0.0554029531058699,-0.0439,4.450533386603158,2793.9973,221.2903
100142006825W500,958.05,48.0,Kgething,,,,,test,54.905309,-117.78129,54.905309,-117.78129,3632.996,408159.856,66822.32,112348.006,45079.172,879.316,4490.925,8.901,producing,48.0,14041.0,15.6808,0.1465292074379569,0.0606,0.1005996108343869,0.1092,4.374657411741155,2523.2686,222.9248
100142103711W500,3624.600000000001,116.67,Delk_pt,,,,,not assigned,52.199202,-115.517529,52.200163,-115.517398,241862.49620324912,7716343.2186175715,693897.7488771816,48433299.43251497,108224.00029791494,11816.387933881502,8893.683117971388,6481.270328672241,producing,98.89,33970.5,0.3359,-0.02098699394254,-0.0362913684044509,-0.0294615550468614,-0.0095908952118198,5.390001116554256,-305.6813793177606,8.2803
100142306724W500,2388.1,98.4,Dcook_lk,104.74,,104.74,synthetic,train,54.817946,-117.550183,54.818416,-117.550413,561.68,490.874,152.213,873.939,395.524,296.879,152.213,1144.245,producing,98.4,37310.0,27.15,0.1203609080446108,0.0049,-0.0323080793198501,-0.0076,6.5351,2722.292,222.6484
100142904806W500,-630.95,37.78,Tpaskapoo,8.37,,8.37,synthetic,train,53.176431,-114.845703,53.176431,-114.845703,515000.276,419739.536,157940.928,815.028,63580.526,106984.021,3999.691,1226.952,producing,37.78,-4786.335244418502,221.9531,0.3403227429275523,0.3227345846917814,0.0715144838193786,0.1331345541746625,2.4634082842727327,-41.59345208530328,33.8623528634928
100142906919W500,660.6999999999999,46.11,Jfernie,60.35,,60.35,synthetic,train,55.008675,-116.864328,55.008675,-116.864328,443766.269,757552.582,355580.615,1707.098,4562.655,9842.925,4116.681,585.789,producing,48.89,12238.2,52.38305356550429,0.1737720973959751,0.1164113212409448,0.0607517239758788,0.0907310201200376,3.316821723503777,-31.033465099867385,8.531
100143206412W500,1717.3000000000002,87.78,Dswan_hl,102.6,,102.6,synthetic,train,54.586234,-115.78275,54.586234,-115.78275,769011.773,532418.042,5236675.697,692.341,11339.54,24550.39,32762.366,1444.376,producing,87.78,15658.0,12.65,0.1381023156458339,0.0704611451427774,0.0603063759956802,0.0828261184077648,3.5179562940045077,21.580047972274883,8.1907
100150106318W500,958.9,94.0,Kgething,73.01,,73.01,synthetic,train,54.426178,-116.58351,54.426178,-116.58351,242045.11824084184,7919331.142770142,656889.9456469363,48434067.09621874,110717.2748748923,11717.500480801318,8560.97324493511,6475.585574493305,producing,94.0,14135.0,10.9757,0.1596296113184896,0.0567,-0.0059635234825792,0.0019,4.432269865101163,2729.7021,218.258
100150406512W500,1735.2499999999995,82.22,Dgilwood,101.27,,101.27,synthetic,train,54.600533,-115.748523,54.600533,-115.748523,43058.793,22862.707,3619.159,530.965,4234.229,2759.969,1888.83,1883.364,producing,82.22,20367.1,102.8206,0.2389714200312633,0.187880428388893,0.0728662856489035,0.1127335589360123,2.816594592150816,-64.18614608138148,7.8514
100151004919W500,2373.9,117.78,Melkton,118.91,,118.91,synthetic,train,53.219331,-116.692375,53.219331,-116.692375,242058.861614124,7935318.175127062,656389.6183024716,48434126.880988955,110902.43293389078,11716.374784761474,8556.831668659543,6474.914863229814,producing,117.78,12493.3,0.0,0.0403527884558413,0.0085,0.00049815483458,0.0245,4.925306369154226,2.6746,10.6113
100152005416W500,1421.3,61.0,Kostracod,83.48,,83.48,synthetic,train,53.682984,-116.319727,53.682984,-116.319727,242081.09798942265,7959757.954472697,650995.3762424267,48434219.570324935,111206.98055980311,11701.878888506784,8508.197439056014,6474.317096912926,producing,62.0,10136.0,30.9644,0.1242050970689228,0.0257092289889729,-0.0833840456865538,-0.0788,4.700378392323854,2842.0415,223.6477
100152507708W500,-74.39999999999998,40.0,Mbanff,33.32,,33.32,synthetic,train,55.706252,-115.096153,55.706252,-115.096153,550225.096,303603.722,259310.031,551.781,7797.478,12334.319,2287.604,1812.313,producing,40.0,4282.0,67.70537089146218,0.3228102059512019,0.2186534075134723,0.1452468086080399,0.1753682781505553,1.9590971273061808,728.9968101561527,68.24509459213174
100152806721W500,1885.3500000000004,65.56,Direton,,,,,test,54.832552,-117.138545,54.832552,-117.138545,242166.61669324487,8055567.226354165,636086.7789774437,48434581.18797288,112371.91387593177,11662.26592691549,8374.543074590209,6471.397583294345,producing,65.56,689.5,289.0519,0.4217598827167999,0.4140293053078903,0.085093099460967,0.1591972499407328,1.9138101216623555,-27.2856516448727,41.70137360839975
100153208009W500,1099.2,50.0,preCamb,66.44,,66.44,synthetic,train,55.982031,-115.366771,55.982031,-115.366771,242108.81419093112,7990601.34155976,645495.3835849271,48434336.1799824,111585.25383127652,11687.193301363524,8458.769255951625,6473.441934781996,producing,50.0,7118.0,68.7746965412049,0.2273605083396233,0.1534154741738898,-0.0094,0.026,2.885,2656.1453,128.6971608589473
100153504402W500,1287.8,71.3,Dnisku,78.75,,78.75,synthetic,train,52.840151,-114.180382,52.840151,-114.180382,242018.0783960329,7889246.882465483,662276.4888380105,48433953.350462936,110348.21002553299,11731.885105462705,8609.385171315484,6476.437172532626,producing,71.3,17078.0,128.4708,0.1287,0.0863,0.0230084004742967,0.034,3.521,2640.0088,228.1923
100153607812W500,-4.849999999999909,30.56,Kgething,37.41,,37.41,synthetic,train,55.808285,-115.71791,55.808285,-115.71791,242105.3119997099,7986200.213893836,644571.5080425488,48434320.018553965,111539.2095254006,11684.573622682903,8450.208475105726,6473.724627240741,producing,30.56,7604.9,165.5464,0.0444743120722253,0.017,0.0192992742039248,0.0343,2.962952753030957,2.6537,7.6433
100160106122W500,929.7,50.0,Kshftbury,71.13,90.0,90.0,static,train,54.253472,-117.152971,54.253472,-117.152971,242155.65473335315,8042891.81076731,636730.4853230849,48434533.718163274,112223.96340405878,11663.840103377534,8380.083986224414,6471.906546269764,producing,50.0,1983.0,97.0863,0.1310054366298517,0.0643,0.0055531111393942,0.018,4.334590196605556,2712.2322,218.8525
100160206625W500,2638.35,88.6,Dswan_hl,111.07,,111.07,synthetic,train,54.688119,-117.660947,54.688119,-117.660947,80109.545,90250.164,7341.469,1126.584,10506.113,6712.486,402.548,887.639,producing,88.6,20443.0,64.49336445477458,0.2893881962014574,0.1958430370687809,0.1263618515630016,0.1563598299931624,2.292753479411425,588.6437141654652,58.74186119785428
100160707808W500,1084.15,61.0,Dgilwood,,,,,test,55.750217,-115.218682,55.750217,-115.218682,242017.530723091,7888544.987218273,662088.1264706869,48433950.784499794,110341.05728806202,11731.354114520418,8607.64503628443,6476.486045313609,producing,61.0,17157.0,130.5528,0.3669424155486953,0.2788,0.0925398651345302,0.1306,2.8409537648770584,2478.5188,206.7142
100160906212W500,1740.3500000000004,90.56,Dswan_hl,94.24,,94.24,synthetic,train,54.354066,-115.72971,54.354066,-115.72971,242129.11762941684,8013581.593946355,642706.7582478591,48434422.69527948,111861.01307081069,11679.864463822814,8433.905653880054,6472.668966051524,producing,90.56,4826.3,6.5564,0.1317028845386376,0.0625525906261219,0.0606029705620076,0.0812643757321233,3.677444914270402,162.6051630363819,24.99466129851497
100160906613W500,1159.6,43.0,Dgraminia,90.34,,90.34,synthetic,train,54.701827,-115.897135,54.701827,-115.897135,241996.22354316796,7864757.974528123,666072.8354304119,48433860.92477277,110050.51875134176,11741.970741022144,8643.416637057819,6477.184722714317,producing,43.0,19493.0,11.3679,0.0994999011533518,0.0058,0.0163865459228757,0.0177,4.552202718164973,2676.8408,213.5847
100161103025W400,817.0500000000001,57.9,Mpekisko,,,,,test,51.558342,-113.409275,51.558342,-113.409275,242067.00855153342,7943740.849190011,652705.2869834214,48434159.33503388,111015.86309677118,11706.342014350885,8523.391281866621,6474.877440306592,producing,57.9,11741.0,94.1006,0.0849891567568835,0.021,0.0273273413426658,0.0261,4.0343,2665.369,228.0095
100161108108W500,1009.05,46.11,Dmuskeg,64.81,,64.81,synthetic,train,56.01252,-115.126269,56.01252,-115.126269,242083.89544294574,7962703.923595304,649903.230458644,48434230.86669786,111245.74233501895,11698.91204062659,8498.296804098065,6474.285858089065,producing,46.11,9866.4,39.2438,0.2266522457700696,0.1418001099146448,0.0996388190516598,0.1273903298934203,2.5920735737771308,133.11240508939875,8.0303
100161306417W500,929.65,42.78,PRbelloy,,,,,test,54.542616,-116.425317,54.542616,-116.425317,242049.22512709076,7923909.53600069,656101.1097972332,48434084.398044415,110773.29771503345,11715.39666919392,8553.88817724061,6475.453117832061,producing,48.89,13686.1,53.0563,0.1677654890763127,0.1133843464033118,0.0564880403587581,0.0867859468234125,3.389286925822272,-58.411405194801205,7.3687
100161406821W500,2220.6,81.0,Dgilwood,97.52,,97.52,synthetic,train,54.892309,-117.082498,54.89233,-117.082346,241895.8985520063,7753067.2616949715,685832.8478596716,48433438.69928581,108681.43509932021,11794.718139653642,8820.975315428284,6480.368348390291,producing,89.0,30427.0,146.9438,0.2078104878716806,0.1575,0.1198609496511331,0.1433,3.752088762912704,2464.9182,236.7004
100161506319W500,1408.3,78.0,Mbanff,80.72,122.0,122.0,static,train,54.454853,-116.77923,54.454853,-116.77923,345620.696,413841.991,988169.526,1197.388,15195.901,11183.913,37781.636,835.151,producing,78.0,14509.0,23.5205,0.118394461281679,0.0189,-0.0043400527355187,0.0035,4.7185,2703.9929,197.3429
100161603725W400,583.9499999999999,52.22,Kvik_ss,60.55,,60.55,synthetic,train,52.18456,-113.507767,52.18456,-113.507767,242127.07710627822,8010791.4964464,641442.8804067171,48434412.63942301,111834.97172744574,11676.332225827751,8422.28132778173,6472.910816024159,producing,52.22,5157.3,2.5376,0.1335017141022583,0.0612426883959336,0.0639213184220896,0.0837233638374979,3.6407912143524586,193.37329512198733,26.585627511597536
100161706919W500,736.65,46.67,TRmontney,63.59,,63.59,synthetic,train,54.979045,-116.852749,54.979045,-116.852749,242062.1778684868,7938305.0273795035,653470.7085039672,48434138.84084091,110950.14299695111,11708.367537268055,8530.239310016774,6475.050509963956,producing,46.67,12279.6,52.95248868801265,0.1799602737146051,0.1206261184345555,0.0641922090135842,0.0942923118759464,3.245022781571988,-18.15946378313936,8.5927
100161906819W500,718.2,61.11,Kgething,63.16,,63.16,synthetic,train,54.906737,-116.877248,54.906737,-116.877248,242055.735588859,7931094.805160755,654617.1433258273,48434111.6200992,110862.36116169863,11711.416186027944,8540.521239116064,6475.267960513189,producing,61.11,12989.7,43.9466,0.1539825096414171,0.0992756926254958,0.0530598927262133,0.0815792356473574,3.5064335813233214,-55.190551486834806,7.7767
100162005425W400,479.0000000000002,37.78,Dwabamun,49.67,,49.67,synthetic,train,53.685307,-113.642736,53.685307,-113.642736,242106.5708260221,7987820.451438623,645026.6844405495,48434325.93606326,111555.62618079336,11685.85554789862,8454.411457520611,6473.609929593352,producing,37.78,7421.865855019996,5.7504,0.1814202016298252,0.0933327320693811,0.0902954200271674,0.1115590971466882,2.9511476246155564,151.35726688597526,8.7298
100162104913W500,1489.7499999999995,71.11,Kmannvl_L,89.01,,89.01,synthetic,train,53.249109,-115.833574,53.249109,-115.833574,242138.73291777537,8024220.655505506,640602.3580813628,48434462.97636796,111992.45608344166,11674.226947135085,8414.962218768007,6472.386230051719,producing,71.11,3792.1,256.9925,0.3439025472740634,0.3464634821145428,0.0535153047017218,0.1228091124471302,2.455858041918373,-352.37657331638263,9.3201
100162703224W400,1518.9,73.1,Dbvrhl_lk,86.79,,86.79,synthetic,train,51.779407,-113.313012,51.779407,-113.313012,241967.71223800915,7833042.085285832,671770.200733618,48433741.00475634,109661.35083069827,11757.187072348392,8694.624907094545,6478.080782033735,producing,77.7,22595.0,66.1938384506691,0.3070822013630868,0.2079191155394999,0.1363597699986103,0.166423126076488,2.1161118812380595,662.9482943958366,63.77298475953084
100162706309W500,281.30000000000007,47.22,Kviking,50.88,,50.88,synthetic,train,54.484533,-115.265556,54.484533,-115.265556,242095.47865130834,7975333.02148204,646765.9044847875,48434278.86117687,111404.73969337497,11690.455850524675,8469.968147324638,6474.009281515094,producing,47.22,8659.8,54.940162630357705,0.201665012583701,0.1354047309456633,0.0762522851307049,0.1067881401459485,2.9913159784433043,24.80530792255388,8.5258
100162906116W500,714.0000000000002,22.22,Kmannvl,62.92,,62.92,synthetic,train,54.308851,-116.354378,54.308851,-116.354378,242088.44264824304,7967657.592764235,648658.3794969607,48434249.69616131,111308.174053467,11695.555816929027,8487.054809059227,6474.178689887115,producing,22.22,9393.589410447687,30.7564,0.1994257481145846,0.1351,0.0620411098791792,0.095,3.3795545691968507,2.5086,9.3451
100163406326W500,1468.7,69.0,Kcadomin,88.17,,88.17,synthetic,train,54.499381,-117.838456,54.499614,-117.838404,241997.24663813238,7866037.763420223,666323.7174308182,48433865.629269324,110063.99030850077,11742.683475176462,8645.743629385639,6477.104160638784,producing,69.0,19352.0,29.490234661130003,0.2231674068935749,0.1698,0.240875972947334,0.2355,2.7983,2382.4563,312.8777
100163406826W500,1029.6,58.9,Kgething,67.81,,67.81,synthetic,train,54.934407,-117.871552,54.934407,-117.871552,242031.62691338605,7904279.716168712,659445.3877598146,48434010.227208726,110533.2760033042,11724.312297154287,8583.919483547543,6476.0245202581045,producing,58.9,15612.0,193.392,0.2575093261067449,0.2036,0.0064197670423031,0.0377,3.577507786403211,2646.4404,231.256
100163602923W400,1281.0500000000002,62.1,Dleduc,,,,,test,51.529162,-113.104332,51.529162,-113.104332,242014.32817329242,7885051.379153865,662949.532170838,48433937.50952022,110297.10366163684,11733.675488404668,8615.422443355328,6476.563153440909,producing,62.1,17491.0,50.0051,0.1988955854581726,0.1019,-0.0143207323398032,-0.0092,3.6305,2719.2722,229.8183
100163606918W500,1839.5,21.7,Dswan_hl,97.84,,97.84,synthetic,train,55.022601,-116.598521,55.022601,-116.598521,241951.10124835695,7814613.024605346,675246.7705895272,48433671.27674104,109434.4474075803,11766.48691799858,8725.897411626062,6478.586119305867,producing,21.7,24392.0,14.8423,0.115826298418483,0.0154,-0.024928358322306,-0.0228,4.523911513218665,2734.3018,214.9931
102052004217W400,234.5,33.33,Kviking,41.98,,41.98,synthetic,train,52.628834,-112.424803,52.628834,-112.424803,242171.57492290283,8060383.741507206,632849.9031583944,48434600.06291375,112442.02498609528,11653.410417488614,8345.094421506998,6471.480547933646,producing,33.33,296.5,58.3679,0.2446637620613033,0.1645823761657446,0.1003046919502653,0.1316734076949182,2.491577010699655,115.57876856482848,9.0438
102061003805W500,1072.8,59.5,K2nd_ws,73.64,,73.64,synthetic,train,52.25288,-114.633346,52.25288,-114.633346,3590.225,67616.993,6.919,18833.637,15541.985,838.432,6.919,53.096,producing,72.8,17821.0,48.93431364344589,0.1643974433969506,0.0702228212340073,-0.0442469073460942,-0.0335,4.399430259547604,2767.0171,221.6486
102061504515W400,252.5,38.6,Kellrslie,42.79,,42.79,synthetic,train,52.877383,-112.097822,52.877383,-112.097822,242113.90751957154,7995922.782412195,643371.0977865092,48434356.62751826,111655.97432643278,11681.41609634068,8439.500954911395,6473.39949837148,producing,38.6,6636.0,16.4974,0.2658809538034681,0.1414,-0.0181045349058346,-0.0022,3.8457607179253994,2715.3811,221.9798
102061504716W500,435.1500000000001,51.67,Kknhl_tuf,58.29,105.0,105.0,static,train,53.052422,-116.259189,53.052422,-116.259189,242126.76354062138,8010375.457058934,641289.4791163083,48434411.130159475,111830.92586702068,11675.902271380244,8420.868359613187,6472.94364092106,producing,58.89,5205.5,43.04849795100746,0.0662471311075749,0.0435502696880466,0.0002769912917168,0.0294504849423337,4.520400300820005,-348.4196031841001,-4.706197052173536
102071804513W400,249.20000000000005,35.3,Dwintrbrn,41.65,,41.65,synthetic,train,52.879058,-111.876113,52.879058,-111.876113,242115.21984282063,7997388.433400363,643127.5849460567,48434362.163717516,111673.86671258403,11680.767486028763,8437.315209626486,6473.356263545658,producing,35.3,6492.0,215.26935407818235,0.2592,0.1992,-0.0188,0.0169,3.3908,2691.6699,196.2303
102092304009W500,743.3500000000001,53.33,Kbelly_rv,,,,,test,52.45953,-115.179817,52.45953,-115.179817,785.598,3323685.796,1861.797,4230771.713,107928.685,535.892,90.573,0.236,producing,53.33,2964.7,107.229,0.1680907094979667,0.1463074128914557,0.0274661670594706,0.0681179250731242,3.698720391069381,-257.9263709228832,6.2455
102101106218W500,2202.7500000000005,120.0,Dswan_hl,,,,,test,54.351621,-116.583782,54.351621,-116.583782,241909.21006264415,7767940.920329589,683384.8610769077,48433494.87501901,108862.90207200193,11788.200016726647,8799.0062096363,6479.927449923207,producing,120.0,28964.9,4.0144,0.2129681725578482,0.1328,-0.0073832332878161,0.0247,3.5729234564747623,2.6889,8.6105
